,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
150,2021-02-05,759.8634767834649,695.4865539808662,837.8353667060169,759.8634767834649,759.8634767834649,5.694601882330623,5.694601882330623,5.694601882330623,5.694601882330623,5.694601882330623,5.694601882330623,0.0,0.0,0.0,765.5580786657955
151,2021-02-08,759.038385310811,691.0601844357918,832.6996603018783,759.038385310811,759.038385310811,2.647085736055064,2.647085736055064,2.647085736055064,2.647085736055064,2.647085736055064,2.647085736055064,0.0,0.0,0.0,761.685471046866
152,2021-02-09,758.7633548199263,696.0150516583001,832.9601129222809,758.7633548199265,758.7633548199265,5.945052506920317,5.945052506920317,5.945052506920317,5.945052506920317,5.945052506920317,5.945052506920317,0.0,0.0,0.0,764.7084073268467
153,2021-02-10,758.4883243290416,693.3875010059082,838.2819286595704,758.4883243290416,758.4883243290416,5.1387646256424135,5.1387646256424135,5.1387646256424135,5.1387646256424135,5.1387646256424135,5.1387646256424135,0.0,0.0,0.0,763.627088954684
154,2021-02-11,757.2990606853284,691.7503438407521,833.06337146236,757.2990606853284,757.2990606853284,4.3116504461766185,4.3116504461766185,4.3116504461766185,4.3116504461766185,4.3116504461766185,4.3116504461766185,0.0,0.0,0.0,761.610711131505
155,2021-02-12,756.1097970416154,691.5785585878662,831.8021513300023,756.1097970416154,756.1097970416154,5.6946018823275555,5.6946018823275555,5.6946018823275555,5.6946018823275555,5.6946018823275555,5.6946018823275555,0.0,0.0,0.0,761.8043989239429
156,2021-02-16,751.3527424667626,684.1363213993734,830.3317538916394,751.3527424667626,751.3527424667626,5.945052506915555,5.945052506915555,5.945052506915555,5.945052506915555,5.945052506915555,5.945052506915555,0.0,0.0,0.0,757.2977949736782
157,2021-02-17,750.1634788230493,681.9040946161932,834.0093199154314,750.1634788230493,750.1634788230493,5.138764625636671,5.138764625636671,5.138764625636671,5.138764625636671,5.138764625636671,5.138764625636671,0.0,0.0,0.0,755.302243448686
158,2021-02-18,748.9742151793362,683.5973982249163,820.0567753804156,748.9742151793362,748.9742151793362,4.311650446163026,4.311650446163026,4.311650446163026,4.311650446163026,4.311650446163026,4.311650446163026,0.0,0.0,0.0,753.2858656254992
159,2021-02-19,747.7849515356231,683.6826189867514,823.4359388235574,747.7849515356231,747.7849515356231,5.694601882318127,5.694601882318127,5.694601882318127,5.694601882318127,5.694601882318127,5.694601882318127,0.0,0.0,0.0,753.4795534179412
160,2021-02-22,744.2171606044835,676.8153949115641,812.613200444689,744.2171606044835,744.2171606044835,2.647085736081256,2.647085736081256,2.647085736081256,2.647085736081256,2.647085736081256,2.647085736081256,0.0,0.0,0.0,746.8642463405648
161,2021-02-23,743.0278969607704,677.2650740916329,818.416021774557,743.0278969607704,743.0278969607704,5.945052506934087,5.945052506934087,5.945052506934087,5.945052506934087,5.945052506934087,5.945052506934087,0.0,0.0,0.0,748.9729494677044
162,2021-02-24,741.8386333864426,671.1023633788757,818.341822118251,741.8386333864426,741.8386333864426,5.138764625643779,5.138764625643779,5.138764625643779,5.138764625643779,5.138764625643779,5.138764625643779,0.0,0.0,0.0,746.9773980120864
163,2021-02-25,740.6493698121149,674.4641001189598,815.9972009238483,740.6493698121149,740.6493698121149,4.311650446166039,4.311650446166039,4.311650446166039,4.311650446166039,4.311650446166039,4.311650446166039,0.0,0.0,0.0,744.9610202582809
164,2021-02-26,739.460106237787,676.5463901752012,811.688923831629,739.460106237787,739.460106237787,5.694601882308694,5.694601882308694,5.694601882308694,5.694601882308694,5.694601882308694,5.694601882308694,0.0,0.0,0.0,745.1547081200957
165,2021-03-01,735.8923155148038,667.5804055523955,809.0284255274483,735.8923155148038,735.8923155148038,2.6470857360258764,2.6470857360258764,2.6470857360258764,2.6470857360258764,2.6470857360258764,2.6470857360258764,0.0,0.0,0.0,738.5394012508298
166,2021-03-02,734.7030519404761,667.0800837339017,815.0719404631195,734.7030519404761,734.7030519404761,5.9450525069293265,5.9450525069293265,5.9450525069293265,5.9450525069293265,5.9450525069293265,5.9450525069293265,0.0,0.0,0.0,740.6481044474054
167,2021-03-03,733.5137883661483,670.3973661834476,813.2605624683871,733.5137883661483,733.5137883661483,5.138764625638035,5.138764625638035,5.138764625638035,5.138764625638035,5.138764625638035,5.138764625638035,0.0,0.0,0.0,738.6525529917864
168,2021-03-04,732.3245247918206,668.2150984708755,805.7668035272882,732.3245247918206,732.3245247918206,4.311650446169088,4.311650446169088,4.311650446169088,4.311650446169088,4.311650446169088,4.311650446169088,0.0,0.0,0.0,736.6361752379897
169,2021-03-05,731.135261217493,668.1571767788001,809.0384829333875,731.135261217493,731.135261217493,5.694601882343226,5.694601882343226,5.694601882343226,5.694601882343226,5.694601882343226,5.694601882343226,0.0,0.0,0.0,736.8298630998363
170,2021-03-08,727.5674705717428,658.5383944916709,802.5486192920274,727.5674705717428,727.5674705717428,2.647085736038972,2.647085736038972,2.647085736038972,2.647085736038972,2.647085736038972,2.647085736038972,0.0,0.0,0.0,730.2145563077818
171,2021-03-09,726.3782070231593,661.1783761093906,797.080560655136,726.3782070231593,726.3782070231593,5.945052506924565,5.945052506924565,5.945052506924565,5.945052506924565,5.945052506924565,5.945052506924565,0.0,0.0,0.0,732.3232595300839
172,2021-03-10,725.1889434745759,657.1342071396975,802.9759717413476,725.1889434745759,725.1889434745759,5.138764625638719,5.138764625638719,5.138764625638719,5.138764625638719,5.138764625638719,5.138764625638719,0.0,0.0,0.0,730.3277081002146
173,2021-03-11,723.9996799259925,651.9014061256853,794.2015903420555,723.9996799259925,723.9996799259925,4.311650446172067,4.311650446172067,4.311650446172067,4.311650446172067,4.311650446172067,4.311650446172067,0.0,0.0,0.0,728.3113303721645
174,2021-03-12,722.8104163774091,660.5941028061552,799.1915198069936,722.8104163774091,722.8104163774091,5.694601882340159,5.694601882340159,5.694601882340159,5.694601882340159,5.694601882340159,5.694601882340159,0.0,0.0,0.0,728.5050182597492
175,2021-03-15,719.2426257316589,654.7117195454996,789.2548196545285,719.2426257316589,719.2426257316589,2.6470857360520665,2.6470857360520665,2.6470857360520665,2.6470857360520665,2.6470857360520665,2.6470857360520665,0.0,0.0,0.0,721.889711467711
176,2021-03-16,718.0533621830755,652.0873183449312,792.5426587795101,718.0533621830755,718.0533621830755,5.9450525069198035,5.9450525069198035,5.9450525069198035,5.9450525069198035,5.9450525069198035,5.9450525069198035,0.0,0.0,0.0,723.9984146899952
177,2021-03-17,716.864098634492,653.3015549173879,791.5996090026983,716.864098634492,716.864098634492,5.138764625643699,5.138764625643699,5.138764625643699,5.138764625643699,5.138764625643699,5.138764625643699,0.0,0.0,0.0,722.0028632601358
178,2021-03-18,715.6832437257946,647.7468044989192,790.7314261303545,715.6832437257946,715.6832437257946,4.311650446175115,4.311650446175115,4.311650446175115,4.311650446175115,4.311650446175115,4.311650446175115,0.0,0.0,0.0,719.9948941719697
179,2021-03-19,714.5023888170971,650.7775080307348,787.4008950851766,714.5023888170971,714.5023888170971,5.694601882330728,5.694601882330728,5.694601882330728,5.694601882330728,5.694601882330728,5.694601882330728,0.0,0.0,0.0,720.1969906994278
180,2021-03-22,710.9598240910049,639.349318211466,778.578051762684,710.9598240910049,710.9598240910049,2.6470857360110647,2.6470857360110647,2.6470857360110647,2.6470857360110647,2.6470857360110647,2.6470857360110647,0.0,0.0,0.0,713.6069098270159
181,2021-03-23,709.7789691823074,644.2727863244875,791.4306673280136,709.7789691823074,709.7789691823074,5.945052506926587,5.945052506926587,5.945052506926587,5.945052506926587,5.945052506926587,5.945052506926587,0.0,0.0,0.0,715.724021689234
182,2021-03-24,708.59811427361,639.4139131637331,783.1155589411721,708.59811427361,708.59811427361,5.138764625644379,5.138764625644379,5.138764625644379,5.138764625644379,5.138764625644379,5.138764625644379,0.0,0.0,0.0,713.7368788992544
183,2021-03-25,707.4172593649125,643.8947591919963,782.9384241598681,707.4172593649125,707.4172593649125,4.311650446178164,4.311650446178164,4.311650446178164,4.311650446178164,4.311650446178164,4.311650446178164,0.0,0.0,0.0,711.7289098110907
184,2021-03-26,706.236404456215,637.9446096714087,781.8540938963089,706.236404456215,706.236404456215,5.694601882321296,5.694601882321296,5.694601882321296,5.694601882321296,5.694601882321296,5.694601882321296,0.0,0.0,0.0,711.9310063385363
185,2021-03-29,702.6938397301227,635.6391852940496,771.650393259374,702.6938397301228,702.6938397301228,2.647085736009784,2.647085736009784,2.647085736009784,2.647085736009784,2.647085736009784,2.647085736009784,0.0,0.0,0.0,705.3409254661325
186,2021-03-30,701.5139326090995,637.4797178978341,781.254184498078,701.5139326090995,701.5139326090995,5.9450525069102795,5.9450525069102795,5.9450525069102795,5.9450525069102795,5.9450525069102795,5.9450525069102795,0.0,0.0,0.0,707.4589851160098
187,2021-03-31,700.3340254880762,636.2704005430783,776.3565873310451,700.3340254880762,700.3340254880762,5.138764625638636,5.138764625638636,5.138764625638636,5.138764625638636,5.138764625638636,5.138764625638636,0.0,0.0,0.0,705.4727901137148
188,2021-04-01,699.154118367053,629.6515961665517,770.5551544948089,699.154118367053,699.154118367053,4.311650446181143,4.311650446181143,4.311650446181143,4.311650446181143,4.311650446181143,4.311650446181143,0.0,0.0,0.0,703.4657688132341
189,2021-04-05,694.4344898829601,622.790931762099,770.5246241513457,694.4344898829601,694.4344898829601,2.6470857360372557,2.6470857360372557,2.6470857360372557,2.6470857360372557,2.6470857360372557,2.6470857360372557,0.0,0.0,0.0,697.0815756189974
190,2021-04-06,693.2545827619368,624.5065228863098,767.4976592108292,693.2545827619368,693.2545827619368,5.945052506917064,5.945052506917064,5.945052506917064,5.945052506917064,5.945052506917064,5.945052506917064,0.0,0.0,0.0,699.1996352688539
191,2021-04-07,692.0746756409137,627.5697644037309,768.3773108656836,692.0746756409137,692.0746756409137,5.138764625639319,5.138764625639319,5.138764625639319,5.138764625639319,5.138764625639319,5.138764625639319,0.0,0.0,0.0,697.213440266553
192,2021-04-08,690.8947685198904,626.6391711415181,766.5099231679002,690.8947685198904,690.8947685198904,4.31165044616755,4.31165044616755,4.31165044616755,4.31165044616755,4.31165044616755,4.31165044616755,0.0,0.0,0.0,695.2064189660579
193,2021-04-09,689.7148613988672,630.2186314196094,761.9758280555104,689.7148613988672,689.7148613988672,5.694601882352761,5.694601882352761,5.694601882352761,5.694601882352761,5.694601882352761,5.694601882352761,0.0,0.0,0.0,695.40946328122
194,2021-04-12,686.1751411847674,619.5684073447546,758.3795275000534,686.1751411847674,686.1751411847674,2.647085736035974,2.647085736035974,2.647085736035974,2.647085736035974,2.647085736035974,2.647085736035974,0.0,0.0,0.0,688.8222269208034
195,2021-04-13,684.995234446734,619.267593450705,766.1678669407983,684.995234446734,684.995234446734,5.9450525069240525,5.9450525069240525,5.9450525069240525,5.9450525069240525,5.9450525069240525,5.9450525069240525,0.0,0.0,0.0,690.9402869536581
196,2021-04-14,683.8153277087007,619.6458439136175,756.7644769721685,683.8153277087007,683.8153277087007,5.138764625640001,5.138764625640001,5.138764625640001,5.138764625640001,5.138764625640001,5.138764625640001,0.0,0.0,0.0,688.9540923343407
197,2021-04-15,682.6354209706675,614.8391084331824,760.2231530592467,682.6354209706675,682.6354209706675,4.311650446170563,4.311650446170563,4.311650446170563,4.311650446170563,4.311650446170563,4.311650446170563,0.0,0.0,0.0,686.9470714168381
198,2021-04-16,681.4555142326341,611.438353160855,754.9911181066335,681.4555142326341,681.4555142326341,5.694601882336966,5.694601882336966,5.694601882336966,5.694601882336966,5.694601882336966,5.694601882336966,0.0,0.0,0.0,687.1501161149711
199,2021-04-19,677.9157940185343,617.2141909065984,754.7125825592329,677.9157940185343,677.9157940185343,2.6470857360346924,2.6470857360346924,2.6470857360346924,2.6470857360346924,2.6470857360346924,2.6470857360346924,0.0,0.0,0.0,680.5628797545689
200,2021-04-20,676.735887280501,612.9866353318105,749.7458132712736,676.735887280501,676.735887280501,5.94505250691929,5.94505250691929,5.94505250691929,5.94505250691929,5.94505250691929,5.94505250691929,0.0,0.0,0.0,682.6809397874202
201,2021-04-21,675.5559805424678,607.0421743104671,749.3410326898381,675.5559805424678,675.5559805424678,5.138764625640684,5.138764625640684,5.138764625640684,5.138764625640684,5.138764625640684,5.138764625640684,0.0,0.0,0.0,680.6947451681084
202,2021-04-22,674.376073842701,608.4464949298384,749.0059861308966,674.376073842701,674.376073842701,4.3116504461735765,4.3116504461735765,4.3116504461735765,4.3116504461735765,4.3116504461735765,4.3116504461735765,0.0,0.0,0.0,678.6877242888745
203,2021-04-23,673.1961671429343,605.4693602510603,750.612741411156,673.1961671429343,673.1961671429343,5.694601882333899,5.694601882333899,5.694601882333899,5.694601882333899,5.694601882333899,5.694601882333899,0.0,0.0,0.0,678.8907690252682
204,2021-04-26,669.6564470436342,603.507660160726,743.2446976675835,669.6564470436342,669.6564470436342,2.6470857360477877,2.6470857360477877,2.6470857360477877,2.6470857360477877,2.6470857360477877,2.6470857360477877,0.0,0.0,0.0,672.303532779682
205,2021-04-27,668.4765403438676,604.7975715658038,745.3694239887673,668.4765403438676,668.4765403438676,5.9450525069145295,5.9450525069145295,5.9450525069145295,5.9450525069145295,5.9450525069145295,5.9450525069145295,0.0,0.0,0.0,674.4215928507821
206,2021-04-28,667.2966336441009,601.7630473604883,745.3565552247478,667.2966336441009,667.2966336441009,5.13876462563494,5.13876462563494,5.13876462563494,5.13876462563494,5.13876462563494,5.13876462563494,0.0,0.0,0.0,672.4353982697359
207,2021-04-29,666.1167269443342,595.2556612312678,743.8806076576112,666.1167269443342,666.1167269443342,4.31165044615995,4.31165044615995,4.31165044615995,4.31165044615995,4.31165044615995,4.31165044615995,0.0,0.0,0.0,670.4283773904942
208,2021-04-30,664.9368202445675,594.7955023503389,741.6225302138774,664.9368202445676,664.9368202445676,5.69460188233083,5.69460188233083,5.69460188233083,5.69460188233083,5.69460188233083,5.69460188233083,0.0,0.0,0.0,670.6314221268983
209,2021-05-03,661.3971001452675,596.1432061782793,732.7032962528865,661.3971001452675,661.3971001452675,2.647085736060883,2.647085736060883,2.647085736060883,2.647085736060883,2.647085736060883,2.647085736060883,0.0,0.0,0.0,664.0441858813283
210,2021-05-04,660.2171934455007,599.604637572211,737.8989293348329,660.2171934455007,660.2171934455007,5.9450525069213125,5.9450525069213125,5.9450525069213125,5.9450525069213125,5.9450525069213125,5.9450525069213125,0.0,0.0,0.0,666.162245952422
211,2021-05-05,659.037286745734,590.2082788694502,730.5202553436078,659.037286745734,659.037286745734,5.1387646256463455,5.1387646256463455,5.1387646256463455,5.1387646256463455,5.1387646256463455,5.1387646256463455,0.0,0.0,0.0,664.1760513713804
212,2021-05-06,657.8573800459674,590.8696124524852,731.8040186002136,657.8573800459674,657.8573800459674,4.311650446162997,4.311650446162997,4.311650446162997,4.311650446162997,4.311650446162997,4.311650446162997,0.0,0.0,0.0,662.1690304921303
213,2021-05-07,656.6774733462007,589.2671332066864,727.8858802857856,656.6774733462007,656.6774733462007,5.694601882315037,5.694601882315037,5.694601882315037,5.694601882315037,5.694601882315037,5.694601882315037,0.0,0.0,0.0,662.3720752285158
214,2021-05-10,653.1377532469005,582.9784995914446,731.1113790630602,653.1377532469005,653.1377532469005,2.647085736019883,2.647085736019883,2.647085736019883,2.647085736019883,2.647085736019883,2.647085736019883,0.0,0.0,0.0,655.7848389829204
215,2021-05-11,651.957846547134,588.0616787010593,726.2449210892446,651.957846547134,651.957846547134,5.945052506928097,5.945052506928097,5.945052506928097,5.945052506928097,5.945052506928097,5.945052506928097,0.0,0.0,0.0,657.902899054062
216,2021-05-12,650.7779398473672,584.2916164363204,727.9367697937454,650.7779398473672,650.7779398473672,5.1387646256406025,5.1387646256406025,5.1387646256406025,5.1387646256406025,5.1387646256406025,5.1387646256406025,0.0,0.0,0.0,655.9167044730078
217,2021-05-13,649.5980331476006,580.5498757081261,720.5624026458739,649.5980331476006,649.5980331476006,4.311650446166012,4.311650446166012,4.311650446166012,4.311650446166012,4.311650446166012,4.311650446166012,0.0,0.0,0.0,653.9096835937667
218,2021-05-14,648.4181264478339,584.5996074122708,721.9347776150973,648.4181264478339,648.4181264478339,5.69460188231197,5.69460188231197,5.69460188231197,5.69460188231197,5.69460188231197,5.69460188231197,0.0,0.0,0.0,654.1127283301458
219,2021-05-17,644.8784063485339,578.7320006578877,717.2214901252011,644.8784063485339,644.8784063485339,2.6470857360186004,2.6470857360186004,2.6470857360186004,2.6470857360186004,2.6470857360186004,2.6470857360186004,0.0,0.0,0.0,647.5254920845525
220,2021-05-18,643.6984996487671,578.2118548779625,720.543190241921,643.6984996487671,643.6984996487671,5.94505250691179,5.94505250691179,5.94505250691179,5.94505250691179,5.94505250691179,5.94505250691179,0.0,0.0,0.0,649.6435521556789
221,2021-05-19,642.5185929490004,580.5180455564231,719.7336100664832,642.5185929490004,642.5185929490004,5.1387646256412856,5.1387646256412856,5.1387646256412856,5.1387646256412856,5.1387646256412856,5.1387646256412856,0.0,0.0,0.0,647.6573575746418
222,2021-05-20,641.3386862492338,571.4450654770656,713.9371165887968,641.3386862492338,641.3386862492338,4.3116504461690255,4.3116504461690255,4.3116504461690255,4.3116504461690255,4.3116504461690255,4.3116504461690255,0.0,0.0,0.0,645.6503366954028
223,2021-05-21,640.1587795494671,576.4142176078853,715.7417355748203,640.1587795494671,640.1587795494671,5.694601882346501,5.694601882346501,5.694601882346501,5.694601882346501,5.694601882346501,5.694601882346501,0.0,0.0,0.0,645.8533814318137
224,2021-05-24,636.6190594501669,570.850481441481,712.1816741338868,636.6190594501669,636.6190594501669,2.6470857360460736,2.6470857360460736,2.6470857360460736,2.6470857360460736,2.6470857360460736,2.6470857360460736,0.0,0.0,0.0,639.266145186213
225,2021-05-25,635.4391527504004,569.0130474969625,710.6723875610447,635.4391527504004,635.4391527504004,5.945052506918574,5.945052506918574,5.945052506918574,5.945052506918574,5.945052506918574,5.945052506918574,0.0,0.0,0.0,641.384205257319
226,2021-05-26,634.2592460506337,567.825529137647,713.6524502526936,634.2592460506337,634.2592460506337,5.1387646256462665,5.1387646256462665,5.1387646256462665,5.1387646256462665,5.1387646256462665,5.1387646256462665,0.0,0.0,0.0,639.3980106762799
227,2021-05-27,633.0793393508669,566.76519630121,705.8990449246114,633.0793393508669,633.0793393508669,4.311650446172038,4.311650446172038,4.311650446172038,4.311650446172038,4.311650446172038,4.311650446172038,0.0,0.0,0.0,637.390989797039
228,2021-05-28,631.8994326511003,561.9473433728283,708.1229575991315,631.8994326511003,631.8994326511003,5.6946018823434335,5.6946018823434335,5.6946018823434335,5.6946018823434335,5.6946018823434335,5.6946018823434335,0.0,0.0,0.0,637.5940345334437
229,2021-06-01,627.1798058520335,565.4004134738913,702.8560800848514,627.1798058520335,627.1798058520335,5.945052506925561,5.945052506925561,5.945052506925561,5.945052506925561,5.945052506925561,5.945052506925561,0.0,0.0,0.0,633.124858358959
230,2021-06-02,625.9998991522668,565.3609950916555,703.4658441466456,625.9998991522668,625.9998991522668,5.13876462564695,5.13876462564695,5.13876462564695,5.13876462564695,5.13876462564695,5.13876462564695,0.0,0.0,0.0,631.1386637779137
231,2021-06-03,624.8199924525002,556.5485586607861,696.5942350042901,624.8199924525002,624.8199924525002,4.311650446175087,4.311650446175087,4.311650446175087,4.311650446175087,4.311650446175087,4.311650446175087,0.0,0.0,0.0,629.1316428986753
232,2021-06-04,623.6400857527335,553.9788475139429,698.994160735227,623.6400857527335,623.6400857527335,5.694601882327639,5.694601882327639,5.694601882327639,5.694601882327639,5.694601882327639,5.694601882327639,0.0,0.0,0.0,629.3346876350612
233,2021-06-07,620.1003656534334,552.3367671775245,694.5061403215338,620.1003656534333,620.1003656534333,2.6470857360578877,2.6470857360578877,2.6470857360578877,2.6470857360578877,2.6470857360578877,2.6470857360578877,0.0,0.0,0.0,622.7474513894913
234,2021-06-08,618.9204589536666,554.2184981779535,697.4219989160472,618.9204589536666,618.9204589536666,5.9450525069208,5.9450525069208,5.9450525069208,5.9450525069208,5.9450525069208,5.9450525069208,0.0,0.0,0.0,624.8655114605874
235,2021-06-09,617.7405522539,551.2198756724921,691.7128668662485,617.7405522539,617.7405522539,5.138764625641205,5.138764625641205,5.138764625641205,5.138764625641205,5.138764625641205,5.138764625641205,0.0,0.0,0.0,622.8793168795412
236,2021-06-10,616.5606455541333,554.2459928219358,691.8343967766034,616.5606455541333,616.5606455541333,4.311650446178065,4.311650446178065,4.311650446178065,4.311650446178065,4.311650446178065,4.311650446178065,0.0,0.0,0.0,620.8722960003114
237,2021-06-11,615.3807388543667,548.5942967270931,695.2768443553331,615.3807388543667,615.3807388543667,5.694601882324571,5.694601882324571,5.694601882324571,5.694601882324571,5.694601882324571,5.694601882324571,0.0,0.0,0.0,621.0753407366913
238,2021-06-14,611.8410187550666,540.273404269343,684.7851558303839,611.8410187550666,611.8410187550666,2.647085736070982,2.647085736070982,2.647085736070982,2.647085736070982,2.647085736070982,2.647085736070982,0.0,0.0,0.0,614.4881044911375
239,2021-06-15,610.6611120552999,549.9554028519784,688.0229783219696,610.6611120552999,610.6611120552999,5.945052506916039,5.945052506916039,5.945052506916039,5.945052506916039,5.945052506916039,5.945052506916039,0.0,0.0,0.0,616.6061645622159
240,2021-06-16,609.4812053555332,549.6694869242039,683.0451747158472,609.4812053555332,609.4812053555332,5.138764625635461,5.138764625635461,5.138764625635461,5.138764625635461,5.138764625635461,5.138764625635461,0.0,0.0,0.0,614.6199699811687
241,2021-06-17,608.3012986557666,537.9312060220414,681.8382451152692,608.3012986557666,608.3012986557666,4.311650446164474,4.311650446164474,4.311650446164474,4.311650446164474,4.311650446164474,4.311650446164474,0.0,0.0,0.0,612.612949101931
242,2021-06-18,607.1213919559998,535.8600396628678,678.6293436121804,607.1213919559998,607.1213919559998,5.694601882359102,5.694601882359102,5.694601882359102,5.694601882359102,5.694601882359102,5.694601882359102,0.0,0.0,0.0,612.8159938383588
243,2021-06-21,603.5816718566997,532.945438640577,668.324656095975,603.5816718566997,603.5816718566997,2.6470857360840783,2.6470857360840783,2.6470857360840783,2.6470857360840783,2.6470857360840783,2.6470857360840783,0.0,0.0,0.0,606.2287575927837
244,2021-06-22,602.401765156933,537.8917829728733,677.4627790379358,602.401765156933,602.401765156933,5.945052506934571,5.945052506934571,5.945052506934571,5.945052506934571,5.945052506934571,5.945052506934571,0.0,0.0,0.0,608.3468176638676
245,2021-06-23,601.2218584571664,539.6026394734349,679.2173605902135,601.2218584571664,601.2218584571664,5.13876462564257,5.13876462564257,5.13876462564257,5.13876462564257,5.13876462564257,5.13876462564257,0.0,0.0,0.0,606.360623082809
246,2021-06-24,600.0419517573997,536.2155829568909,671.7995005799038,600.0419517573997,600.0419517573997,4.311650446167489,4.311650446167489,4.311650446167489,4.311650446167489,4.311650446167489,4.311650446167489,0.0,0.0,0.0,604.3536022035672
247,2021-06-25,598.862045057633,531.9594642713492,680.9855437843619,598.862045057633,598.862045057633,5.694601882349671,5.694601882349671,5.694601882349671,5.694601882349671,5.694601882349671,5.694601882349671,0.0,0.0,0.0,604.5566469399827
248,2021-06-28,595.322324958333,524.3999692258024,669.6454031878798,595.322324958333,595.322324958333,2.6470857360286986,2.6470857360286986,2.6470857360286986,2.6470857360286986,2.6470857360286986,2.6470857360286986,0.0,0.0,0.0,597.9694106943616
249,2021-06-29,594.1424182585662,534.9598967352155,669.0707082378898,594.1424182585662,594.1424182585662,5.945052506918265,5.945052506918265,5.945052506918265,5.945052506918265,5.945052506918265,5.945052506918265,0.0,0.0,0.0,600.0874707654845
250,2021-06-30,592.9625115587996,532.1399161066134,673.6403683361211,592.9625115587996,592.9625115587996,5.138764625636825,5.138764625636825,5.138764625636825,5.138764625636825,5.138764625636825,5.138764625636825,0.0,0.0,0.0,598.1012761844364
251,2021-07-01,591.7826048590329,525.2157341169088,664.3186612833242,591.7826048590329,591.7826048590329,4.311650446170501,4.311650446170501,4.311650446170501,4.311650446170501,4.311650446170501,4.311650446170501,0.0,0.0,0.0,596.0942553052033
252,2021-07-02,590.6026981592662,525.7767289003582,665.7835595977256,590.6026981592662,590.6026981592662,5.694601882340241,5.694601882340241,5.694601882340241,5.694601882340241,5.694601882340241,5.694601882340241,0.0,0.0,0.0,596.2973000416065
253,2021-07-03,589.4227914594995,510.4532118075383,642.9755012087498,589.4227914594995,589.4227914594995,-11.86857760118106,-11.86857760118106,-11.86857760118106,-11.86857760118106,-11.86857760118106,-11.86857760118106,0.0,0.0,0.0,577.5542138583185
254,2021-07-04,588.2428847597329,508.98106732950254,647.4118760410178,588.2428847597329,588.2428847597329,-11.868577595900542,-11.868577595900542,-11.868577595900542,-11.868577595900542,-11.868577595900542,-11.868577595900542,0.0,0.0,0.0,576.3743071638323
255,2021-07-05,587.0629780599661,511.9633626115098,661.2410908739691,587.0629780599661,587.0969756628364,2.647085736041793,2.647085736041793,2.647085736041793,2.647085736041793,2.647085736041793,2.647085736041793,0.0,0.0,0.0,589.710063796008
256,2021-07-06,585.8830713601994,522.8447245013899,658.7591723520344,585.8312577891678,586.052798659178,5.945052506925048,5.945052506925048,5.945052506925048,5.945052506925048,5.945052506925048,5.945052506925048,0.0,0.0,0.0,591.8281238671245
257,2021-07-07,584.7031646604327,521.5670860749858,657.7250382631979,584.476806444738,585.0616830876968,5.138764625637508,5.138764625637508,5.138764625637508,5.138764625637508,5.138764625637508,5.138764625637508,0.0,0.0,0.0,589.8419292860701
258,2021-07-08,583.5232579606661,514.8156376770357,658.9763360736546,583.1050323805537,584.0768024652403,4.311650446173514,4.311650446173514,4.311650446173514,4.311650446173514,4.311650446173514,4.311650446173514,0.0,0.0,0.0,587.8349084068396
259,2021-07-09,582.3433512608995,520.4070734506236,655.8252874250044,581.6922812599187,583.1202068693931,5.694601882337174,5.694601882337174,5.694601882337174,5.694601882337174,5.694601882337174,5.694601882337174,0.0,0.0,0.0,588.0379531432367
260,2021-07-10,581.1634445611327,498.4132162651572,642.8678876109119,580.3183912674638,582.1828985524779,-11.868577601176202,-11.868577601176202,-11.868577601176202,-11.868577601176202,-11.868577601176202,-11.868577601176202,0.0,0.0,0.0,569.2948669599565
261,2021-07-11,579.983537861366,499.63731990651127,639.8382697544681,578.9073675634993,581.2033520314902,-11.868577595882137,-11.868577595882137,-11.868577595882137,-11.868577595882137,-11.868577595882137,-11.868577595882137,0.0,0.0,0.0,568.1149602654839
262,2021-07-12,578.8036311615994,515.3861284542546,655.3042279912182,577.4714176008706,580.3324624798042,2.6470857360548896,2.6470857360548896,2.6470857360548896,2.6470857360548896,2.6470857360548896,2.6470857360548896,0.0,0.0,0.0,581.4507168976543
263,2021-07-13,577.6237244618327,512.7673398655165,652.9477591500306,575.9875468757979,579.4544492660485,5.9450525069202875,5.9450525069202875,5.9450525069202875,5.9450525069202875,5.9450525069202875,5.9450525069202875,0.0,0.0,0.0,583.568776968753
264,2021-07-14,576.4438177620659,510.7191390752304,652.4534608121003,574.5349545261126,578.5527537730559,5.138764625642488,5.138764625642488,5.138764625642488,5.138764625642488,5.138764625642488,5.138764625642488,0.0,0.0,0.0,581.5825823877084
265,2021-07-15,575.2639110622993,507.5832139626627,651.0605540130841,573.0979227656031,577.7463359556841,4.3116504461599225,4.3116504461599225,4.3116504461599225,4.3116504461599225,4.3116504461599225,4.3116504461599225,0.0,0.0,0.0,579.5755615084591
266,2021-07-16,574.0840043625326,506.86277736622554,645.6547820808075,571.5803231564662,576.8762053509747,5.694601882321377,5.694601882321377,5.694601882321377,5.694601882321377,5.694601882321377,5.694601882321377,0.0,0.0,0.0,579.778606244854
